日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,中價_lag1,中價_lag7,中價_lag14,下價_lag1,下價_lag7,下價_lag14,價格區間_lag1,價格區間_lag7,價格區間_lag14,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmean_3d_prev,日照時數(hour)_rollmean_3d_prev,相對溼度(%)_rollmean_3d_prev,最大陣風(m/s)_rollmean_3d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter,weekday,is_weekend,is_mon,is_fri
110/01/01,29.37,43.14545454545454,47.71666666666667,40.215384615384615,28.981818181818184,29.816666666666663,26.85384615384616,17.663636363636364,17.466666666666665,16.115384615384617,25.481818181818177,30.250000000000004,24.1,24184.90909090909,18585.733333333334,18970.56923076923,29.729090909090907,30.9025,26.94692307692308,9.92,11.05,8.875,0.0,0.0,0.0,64.8,7.050000000000001,15.033333333333331,19.08333333333333,12.291666666666664,1.9000000000000008,73.60000000000001,8.236666666666666,0.0,9.099999999999998,0.0,3.400000000000001,2.1750000000000007,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,4,0,0,1
110/01/02,31.187272727272727,45.96666666666667,46.4,38.54166666666666,28.716666666666665,29.4,24.175,15.983333333333334,17.900000000000002,14.091666666666669,29.98333333333333,28.5,24.45,12127.583333333334,20027.92727272728,22031.066666666666,29.37,30.11909090909091,24.845,12.88,18.5,9.48,8.2,0.0,0.0,70.4,7.040000000000001,12.346666666666666,16.310000000000002,9.545,4.333333333333335,69.06666666666666,8.616666666666667,0.0,9.099999999999998,0.0,3.400000000000001,9.02,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,5,1,0,0
110/01/03,32.08636363636364,48.54545454545455,51.7090909090909,40.13,30.94545454545454,32.92727272727273,25.83,18.10909090909091,19.13636363636364,15.419999999999998,30.43636363636364,32.57272727272726,24.710000000000004,11247.09090909091,22905.545454545456,21514.0,31.187272727272727,33.518181818181816,26.3,14.28,20.6,8.7,9.7,0.0,0.0,74.4,5.92,12.36,16.71666666666667,9.01833333333333,5.966666666666668,69.86666666666667,6.669999999999999,0.0,8.999999999999998,0.0,3.400000000000001,11.900000000000002,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,6,1,0,0
110/01/04,35.965,48.39090909090908,52.26666666666667,41.1,31.8,31.7,27.75,20.063636363636363,17.733333333333334,15.15,28.32727272727272,34.53333333333334,25.950000000000003,13087.545454545454,9638.6,4540.1,32.08636363636364,34.13,28.395,15.82,22.76,9.7,10.0,0.0,0.0,76.8,9.2,14.326666666666668,20.62,9.293333333333331,9.3,73.86666666666666,7.386666666666666,0.0,0.0999999999999982,0.0,0.0,13.060000000000002,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,0,0,1,0
110/01/05,32.655,52.0,47.190909090909095,44.16363636363637,35.65,30.172727272727272,27.38181818181818,23.45,17.554545454545455,15.7,28.55,29.63636363636364,28.463636363636365,9259.2,30973.163636363635,23241.34545454545,35.965,30.63636363636364,28.55181818181818,16.96,23.36,11.96,9.0,0.0,0.0,82.0,7.3199999999999985,15.686666666666667,22.24,10.12,9.566666666666668,77.73333333333333,7.479999999999999,0.0,0.0,0.0,0.0,11.4,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,1,0,0,0
110/01/06,32.26909090909091,49.325,48.26363636363636,44.17272727272727,32.35,30.172727272727272,26.44545454545454,19.48333333333333,18.263636363636365,14.654545454545454,29.84166666666666,30.0,29.518181818181816,18694.33333333333,19447.109090909093,33778.43636363636,32.655,31.274545454545454,28.232727272727274,17.4,22.76,13.76,5.7,0.0,0.0,80.8,7.779999999999999,16.726666666666663,22.960000000000004,11.806666666666665,8.233333333333334,79.86666666666667,8.099999999999998,0.0,0.0,0.0,0.0,9.000000000000002,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,2,0,0,0
110/01/07,32.02916666666667,47.49090909090909,43.14545454545454,44.1,32.32727272727273,28.981818181818184,26.363636363636363,19.33636363636364,17.663636363636364,14.9,28.154545454545456,25.481818181818177,29.200000000000003,15251.927272727276,24184.90909090909,19180.254545454543,32.26909090909091,29.729090909090907,27.30363636363636,16.380000000000003,18.68,14.82,0.0,0.0,0.3,82.0,4.3,16.913333333333338,21.6,13.513333333333334,4.900000000000001,81.60000000000001,6.466666666666665,0.0,0.0,0.3,0.3000000000000009,3.86,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,3,0,0,0
110/01/08,31.08833333333333,47.25833333333333,45.96666666666667,47.71666666666667,30.78333333333333,28.716666666666665,29.816666666666663,18.883333333333333,15.983333333333334,17.466666666666665,28.375,29.98333333333333,30.250000000000004,10827.9,12127.583333333334,18585.733333333334,32.02916666666667,29.37,30.9025,13.36,15.5,9.9,0.2,2.6,8.4,89.6,7.779999999999999,15.713333333333331,18.98,12.826666666666666,1.966666666666668,84.13333333333333,6.619999999999998,2.6,2.5999999999999983,8.700000000000001,8.700000000000001,5.6,1,0,0,0,0,1,1,1,0.4999999999999999,0.8660254037844387,1,4,0,0,1
110/01/09,34.344166666666666,47.708333333333336,48.54545454545455,46.4,30.55,30.94545454545454,29.4,17.625,18.10909090909091,17.900000000000002,30.083333333333336,30.43636363636364,28.5,11560.566666666666,11247.09090909091,20027.92727272728,31.08833333333333,31.187272727272727,30.11909090909091,8.559999999999999,10.2,7.540000000000001,0.0,0.5,0.2,80.0,8.2,12.766666666666666,14.793333333333331,10.753333333333332,0.0666666666666678,83.86666666666666,6.759999999999998,3.1,3.0999999999999983,8.9,8.9,2.6599999999999984,1,0,0,0,0,1,2,1,0.4999999999999999,0.8660254037844387,1,5,1,0,0
110/01/10,34.591,50.208333333333336,48.39090909090908,51.7090909090909,34.125,31.8,32.92727272727273,20.616666666666667,20.063636363636363,19.13636363636364,29.59166666666667,28.32727272727272,32.57272727272726,10181.833333333334,13087.545454545454,22905.545454545456,34.344166666666666,32.08636363636364,33.518181818181816,9.78,14.5,7.6,2.2,0.0,0.0,66.2,7.5,10.566666666666665,13.4,8.346666666666666,0.8000000000000013,78.6,7.826666666666665,3.1,3.0999999999999983,8.6,8.9,6.9,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,6,1,0,0
110/01/11,36.6,50.11,52.0,52.26666666666667,34.120000000000005,35.65,31.7,20.53,23.45,17.733333333333334,29.58,28.55,34.53333333333334,9820.4,9259.2,9638.6,34.591,35.965,34.13,12.78,18.86,6.5,8.6,0.0,0.0,68.0,6.34,10.373333333333331,14.52,7.213333333333332,3.6000000000000014,71.39999999999999,7.346666666666667,0.5,3.0999999999999983,0.2,8.9,12.36,1,1,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,0,0,1,0
110/01/12,34.712,52.9,49.325,47.190909090909095,37.1,32.35,30.172727272727272,17.3,19.48333333333333,17.554545454545455,35.599999999999994,29.84166666666666,29.63636363636364,6821.1,18694.33333333333,30973.163636363635,36.6,32.655,30.63636363636364,12.32,15.74,8.7,0.0,1.3,3.3,82.6,9.2,11.626666666666663,16.366666666666664,7.599999999999999,3.600000000000001,72.26666666666667,7.68,1.3,4.399999999999999,3.3,12.2,7.040000000000001,1,0,0,0,0,1,1,1,0.4999999999999999,0.8660254037844387,1,1,0,0,0
110/01/13,34.448181818181816,52.02,47.49090909090909,48.26363636363636,33.89,32.32727272727273,30.172727272727272,20.770000000000003,19.33636363636364,18.263636363636365,31.25,28.154545454545456,30.0,17814.5,15251.927272727276,19447.109090909093,34.712,32.26909090909091,31.274545454545454,10.42,14.88,7.859999999999999,1.5,1.6,2.6,78.4,8.879999999999999,11.839999999999998,16.493333333333332,7.686666666666665,3.366666666666667,76.33333333333333,8.139999999999999,2.9000000000000004,5.999999999999998,5.9,14.8,7.020000000000001,1,0,0,0,0,1,2,1,0.4999999999999999,0.8660254037844387,1,2,0,0,0
110/01/14,33.415,51.59090909090909,47.25833333333333,43.14545454545454,34.07272727272727,30.78333333333333,28.981818181818184,23.181818181818183,18.883333333333333,17.663636363636364,28.40909090909091,28.375,25.481818181818177,11903.763636363636,10827.9,24184.90909090909,34.448181818181816,32.02916666666667,29.729090909090907,13.26,21.34,6.3,10.2,0.0,0.0,68.8,6.959999999999999,12.0,17.32,7.619999999999998,3.900000000000001,76.60000000000001,8.346666666666666,2.9000000000000004,5.999999999999998,5.9,14.5,15.04,1,1,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,3,0,0,0
110/01/15,37.236,51.275,47.708333333333336,45.96666666666667,34.9,30.55,28.716666666666665,21.875,17.625,15.983333333333334,29.4,30.083333333333336,29.98333333333333,3252.75,11560.566666666666,12127.583333333334,33.415,31.08833333333333,29.37,14.64,22.44,9.2,10.1,0.0,0.0,65.2,6.04,12.773333333333332,19.55333333333333,7.786666666666665,7.266666666666668,70.8,7.293333333333332,1.6,3.3999999999999986,2.6,6.1,13.240000000000002,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,4,0,0,1
110/01/16,34.844545454545454,51.33,50.208333333333336,48.54545454545455,36.97,34.125,30.94545454545454,23.4,20.616666666666667,18.10909090909091,27.93,29.59166666666667,30.43636363636364,12845.12,10181.833333333334,11247.09090909091,37.236,34.344166666666666,31.187272727272727,15.4,23.44,10.78,9.6,0.0,0.0,69.6,5.88,14.433333333333332,22.406666666666663,8.759999999999998,9.966666666666669,67.86666666666666,6.293333333333332,0.0,2.8999999999999986,0.0,5.9,12.660000000000002,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,5,1,0,0
110/01/17,34.39090909090909,50.28181818181818,50.11,48.39090909090908,34.23636363636364,34.120000000000005,31.8,21.8,20.53,20.063636363636363,28.48181818181818,29.58,28.32727272727272,11623.545454545454,9820.4,13087.545454545454,34.844545454545454,34.591,32.08636363636364,16.2,23.8,10.62,9.3,0.0,0.0,72.6,6.459999999999999,15.413333333333334,23.22666666666667,10.199999999999998,9.666666666666668,69.13333333333334,6.126666666666665,0.0,2.8999999999999986,0.0,5.9,13.18,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,6,1,0,0
110/01/18,35.0,50.02727272727272,52.9,52.0,34.372727272727275,37.1,35.65,23.045454545454547,17.3,23.45,26.981818181818177,35.599999999999994,28.55,9044.454545454546,6821.1,9259.2,34.39090909090909,36.6,35.965,14.36,20.34,11.04,6.7,0.0,0.0,73.6,9.4,15.32,22.52666666666667,10.813333333333333,8.533333333333335,71.93333333333332,7.246666666666666,0.0,2.8999999999999986,0.0,5.9,9.3,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,0,0,1,0
110/01/19,32.98,52.0,52.02,49.325,35.0,33.89,32.35,20.0,20.770000000000003,19.48333333333333,32.0,31.25,29.84166666666666,4000.0,17814.5,18694.33333333333,35.0,34.712,32.655,14.02,20.6,8.680000000000001,9.1,0.0,0.0,73.0,7.220000000000001,14.86,21.58,10.113333333333332,8.366666666666669,73.06666666666666,7.693333333333332,0.0,1.5999999999999983,0.0,2.6,11.92,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,1,0,0,0
110/01/20,34.98909090909091,48.627272727272725,51.59090909090909,47.49090909090909,32.71818181818182,34.07272727272727,32.32727272727273,22.363636363636363,23.181818181818183,19.33636363636364,26.26363636363636,28.40909090909091,28.154545454545456,17899.254545454543,11903.763636363636,15251.927272727276,32.98,34.448181818181816,32.26909090909091,15.9,22.1,10.66,9.2,0.0,0.0,73.8,6.04,14.76,21.013333333333332,10.126666666666663,8.333333333333334,73.46666666666665,7.553333333333332,0.0,0.0,0.0,0.0,11.44,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,2,0,0,0
110/01/21,33.13272727272727,49.309090909090905,51.275,47.25833333333333,34.97272727272727,34.9,30.78333333333333,22.28181818181818,21.875,18.883333333333333,27.027272727272724,29.4,28.375,10659.272727272728,3252.75,10827.9,34.98909090909091,33.415,32.02916666666667,16.8,23.9,11.64,9.3,0.0,0.0,80.6,6.220000000000001,15.573333333333332,22.2,10.326666666666666,9.2,75.8,6.493333333333333,0.0,0.0,0.0,0.0,12.259999999999998,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,3,0,0,0
110/01/22,34.22909090909091,47.85454545454545,51.33,47.708333333333336,34.0,36.97,30.55,22.21818181818182,23.4,17.625,25.63636363636364,27.93,30.083333333333336,9065.654545454545,12845.12,11560.566666666666,33.13272727272727,37.236,31.08833333333333,20.1,29.44,14.4,3.0,0.0,0.0,79.4,8.14,17.6,25.146666666666665,12.233333333333334,7.166666666666668,77.93333333333334,6.8,0.0,0.0,0.0,0.0,15.04,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,4,0,0,1
110/01/23,33.86909090909091,49.73636363636364,50.28181818181818,50.208333333333336,34.1,34.23636363636364,34.125,23.372727272727275,21.8,20.616666666666667,26.363636363636367,28.48181818181818,29.59166666666667,13204.38181818182,11623.545454545454,10181.833333333334,34.22909090909091,34.844545454545454,34.344166666666666,19.4,23.92,16.88,0.0,1.2,2.5,90.6,5.38,18.766666666666666,25.75333333333333,14.306666666666665,4.100000000000001,83.53333333333332,6.580000000000001,1.2,1.1999999999999982,2.5,2.5,7.040000000000003,0,0,0,0,0,1,1,1,0.4999999999999999,0.8660254037844387,1,5,1,0,0
110/01/24,33.325,48.627272727272725,50.02727272727272,50.11,33.372727272727275,34.372727272727275,34.120000000000005,21.43636363636364,23.045454545454547,20.53,27.190909090909088,26.981818181818177,29.58,10052.363636363636,9044.454545454546,9820.4,33.86909090909091,34.39090909090909,34.591,18.94,24.74,15.66,4.0,0.3,1.5,88.8,6.6,19.48,26.03333333333333,15.646666666666668,2.3333333333333344,86.26666666666667,6.706666666666666,1.5,1.4999999999999982,4.0,4.0,9.079999999999998,0,0,0,0,0,1,2,1,0.4999999999999999,0.8660254037844387,1,6,1,0,0
110/01/25,32.97,55.17999999999999,52.0,52.9,31.75,35.0,37.1,22.31,20.0,17.3,32.86999999999999,32.0,35.599999999999994,9669.1,4000.0,6821.1,33.325,35.0,36.6,17.619999999999997,23.06,14.5,3.8,0.1,0.0,85.2,6.68,18.65333333333333,23.906666666666663,15.679999999999998,2.600000000000001,88.19999999999999,6.219999999999999,1.6,1.599999999999998,4.0,4.0,8.559999999999999,0,0,0,0,0,1,3,1,0.4999999999999999,0.8660254037844387,1,0,0,1,0
110/01/26,34.03363636363636,50.0,48.627272727272725,52.02,35.65,32.71818181818182,33.89,26.25,22.363636363636363,20.770000000000003,23.75,26.26363636363636,31.25,2607.1,17899.254545454543,17814.5,32.97,32.98,34.712,18.56,24.46,13.82,9.6,0.0,0.0,75.2,7.38,18.37333333333333,24.08666666666667,14.659999999999998,5.800000000000001,83.06666666666668,6.886666666666666,0.4,1.599999999999998,1.5,4.0,10.64,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,1,0,0,0
110/01/27,34.71,50.85454545454545,49.309090909090905,51.59090909090909,33.872727272727275,34.97272727272727,34.07272727272727,22.581818181818186,22.28181818181818,23.181818181818183,28.27272727272727,27.027272727272724,28.40909090909091,14227.181818181818,10659.272727272728,11903.763636363636,34.03363636363636,34.98909090909091,34.448181818181816,17.34,23.06,13.02,5.9,0.0,0.0,83.6,5.62,17.84,23.526666666666667,13.78,6.433333333333335,81.33333333333333,6.559999999999999,0.1,1.599999999999998,0.0,4.0,10.04,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,2,0,0,0
110/01/28,34.896,49.75,47.85454545454545,51.275,35.12,34.0,34.9,21.79,22.21818181818182,21.875,27.96,25.63636363636364,29.4,10048.6,9065.654545454545,3252.75,34.71,33.13272727272727,33.415,16.759999999999998,23.04,14.02,5.4,0.0,0.0,87.0,5.279999999999999,17.55333333333333,23.52,13.62,6.966666666666669,81.93333333333334,6.093333333333333,0.0,1.599999999999998,0.0,4.0,9.02,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,3,0,0,0
110/01/29,37.27,48.55,49.73636363636364,51.33,34.260000000000005,34.1,36.97,23.62,23.372727272727275,23.4,24.93,26.363636363636367,27.93,11201.62,13204.38181818182,12845.12,34.896,34.22909090909091,37.236,15.98,22.2,12.52,7.6,0.0,0.0,80.2,10.82,16.69333333333333,22.766666666666666,13.186666666666666,6.300000000000002,83.60000000000001,7.239999999999999,0.0,1.599999999999998,0.0,4.0,9.68,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,4,0,0,1
110/01/30,35.651,51.92,48.627272727272725,50.28181818181818,36.31,33.372727272727275,34.23636363636364,26.9,21.43636363636364,21.8,25.020000000000003,27.190909090909088,28.48181818181818,4655.26,10052.363636363636,11623.545454545454,37.27,33.86909090909091,34.844545454545454,15.16,21.52,10.84,6.4,0.0,0.0,73.0,6.0600000000000005,15.966666666666663,22.25333333333333,12.46,6.466666666666669,80.06666666666666,7.386666666666666,0.0,0.3999999999999982,0.0,1.5,10.68,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,5,1,0,0
110/01/31,36.01181818181818,52.99,55.17999999999999,50.02727272727272,35.31,31.75,34.372727272727275,23.51,22.31,23.045454545454547,29.48,32.86999999999999,26.981818181818177,8242.2,9669.1,9044.454545454546,35.651,33.325,34.39090909090909,15.96,22.58,11.16,8.4,0.0,0.0,76.2,6.24,15.7,22.1,11.506666666666666,7.466666666666669,76.46666666666667,7.706666666666667,0.0,0.0999999999999982,0.0,0.0,11.419999999999998,0,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,1,6,1,0,0
110/11/01,33.65,,,,,,,,,,,,,,,,,,,23.7,29.58,19.6,10.1,0.0,0.0,80.4,6.640000000000001,23.42,28.55666666666667,19.706666666666667,6.666666666666667,78.39999999999999,6.775,0.0,0.0,0.0,0.0,9.979999999999997,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,0,0,1,0
110/11/02,30.33153846153846,52.4,,,33.2,,,17.5,,,34.9,,,15229.1,,,33.65,,,24.02,29.660000000000004,20.2,9.2,0.0,0.0,81.2,6.1,23.746666666666663,29.03,20.03333333333333,7.733333333333333,79.60000000000001,6.321666666666665,0.0,0.0,0.0,0.0,9.460000000000004,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,1,0,0,0
110/11/03,32.45272727272727,48.86923076923077,,,29.26153846153846,,,18.892307692307693,,,29.976923076923075,,,29255.67692307692,,,30.33153846153846,,,23.92,29.56,20.22,9.6,0.0,0.0,80.6,5.68,23.88,29.6,20.006666666666664,9.633333333333333,80.73333333333333,6.14,0.0,0.0,0.0,0.0,9.34,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,2,0,0,0
110/11/04,32.035833333333336,50.90909090909091,,,30.954545454545453,,,20.036363636363635,,,30.87272727272727,,,29385.49090909091,,,32.45272727272727,,,24.82,29.8,21.02,7.4,0.0,0.0,81.0,5.04,24.25333333333333,29.67333333333333,20.48,8.733333333333333,80.93333333333334,5.6066666666666665,0.0,0.0,0.0,0.0,8.780000000000001,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,3,0,0,0
110/11/05,30.953333333333333,51.85,,,30.766666666666666,,,19.70833333333333,,,32.141666666666666,,,32077.316666666666,,,32.035833333333336,,,25.04,29.64,21.64,6.7,0.0,0.0,79.4,5.58,24.593333333333334,29.666666666666668,20.96,7.899999999999999,80.33333333333333,5.433333333333333,0.0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,4,0,0,1
110/11/06,30.98090909090909,50.74166666666667,,,29.916666666666668,,,18.475,,,32.266666666666666,,,26823.83333333333,,,30.953333333333333,,,25.44,31.160000000000004,21.06,6.5,0.0,0.0,79.4,5.18,25.100000000000005,30.200000000000003,21.24,6.866666666666667,79.93333333333334,5.266666666666666,0.0,0.0,0.0,0.0,10.100000000000003,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,5,1,0,0
110/11/07,30.344545454545457,49.627272727272725,,,29.77272727272728,,,19.145454545454545,,,30.48181818181818,,,21524.054545454543,,,30.98090909090909,,,26.08,32.1,22.175,10.4,0.0,0.0,76.8,7.825,25.52,30.96666666666667,21.625,7.866666666666667,78.53333333333335,6.194999999999999,0.0,0.0,0.0,0.0,9.925,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,6,1,0,0
110/11/08,30.015,48.67272727272727,52.4,,28.745454545454542,33.2,,19.009090909090908,17.5,,29.663636363636364,34.9,,18624.272727272728,15229.1,,30.344545454545457,33.65,,25.22,31.275,20.975,9.6,0.0,0.0,80.0,5.95,25.58,31.511666666666667,21.403333333333336,8.833333333333334,78.73333333333333,6.3183333333333325,0.0,0.0,0.0,0.0,10.299999999999995,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,0,0,1,0
110/11/09,28.85538461538461,49.3,48.86923076923077,,31.05,29.26153846153846,,15.4,18.892307692307693,,33.9,29.976923076923075,,11106.3,29255.67692307692,,30.015,30.33153846153846,,22.34,27.160000000000004,17.380000000000003,3.9,0.0,0.0,78.4,8.78,24.546666666666667,30.17833333333333,20.176666666666662,7.966666666666666,78.39999999999999,7.518333333333333,0.0,0.0,0.0,0.0,9.78,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,1,0,0,0
110/11/10,29.94666666666667,44.638461538461534,50.90909090909091,,27.65384615384616,30.954545454545453,,17.884615384615383,20.036363636363635,,26.75384615384615,30.87272727272727,,25347.2,29385.49090909091,,28.85538461538461,32.45272727272727,,18.86,23.78,16.7,2.2,0.0,0.0,67.4,6.16,22.14,27.405,18.35166666666667,5.2333333333333325,75.26666666666667,6.963333333333334,0.0,0.0,0.0,0.0,7.080000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,2,0,0,0
110/11/11,25.996666666666663,46.91666666666666,51.85,,29.25,30.766666666666666,,17.958333333333332,19.70833333333333,,28.95833333333333,32.141666666666666,,20926.65,32077.316666666666,,29.94666666666667,32.035833333333336,,18.54,23.36,15.22,3.3,0.0,0.2,64.2,7.3,19.91333333333333,24.76666666666667,16.433333333333334,3.133333333333333,70.0,7.413333333333333,0.0,0.0,0.2,0.2,8.139999999999999,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,3,0,0,0
110/11/12,29.291666666666668,45.48333333333333,50.74166666666667,,24.98333333333333,29.916666666666668,,14.683333333333332,18.475,,30.8,32.266666666666666,,12155.466666666667,26823.83333333333,,25.996666666666663,30.953333333333333,,18.96,26.48,14.36,9.9,0.0,0.0,70.8,7.279999999999999,18.786666666666665,24.540000000000003,15.426666666666668,5.133333333333333,67.46666666666668,6.913333333333333,0.0,0.0,0.2,0.2,12.12,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,4,0,0,1
110/11/13,29.001666666666665,45.71666666666667,49.627272727272725,,28.25,29.77272727272728,,18.116666666666667,19.145454545454545,,27.6,30.48181818181818,,30915.266666666663,21524.054545454543,,29.291666666666668,30.98090909090909,,21.08,26.96,17.44,2.7,0.0,0.1,70.4,7.1,19.526666666666667,25.6,15.673333333333332,5.3,68.46666666666665,7.226666666666666,0.0,0.0,0.3,0.3,9.52,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,5,1,0,0
110/11/14,29.365454545454543,45.46666666666667,48.67272727272727,,28.266666666666666,28.745454545454542,,17.716666666666665,19.009090909090908,,27.750000000000004,29.663636363636364,,27938.2,18624.272727272728,,29.001666666666665,30.344545454545457,,19.6,24.4,16.880000000000003,2.5,12.3,6.1,86.8,7.840000000000001,19.88,25.94666666666667,16.22666666666667,5.033333333333332,76.0,7.406666666666666,12.300000000000002,12.300000000000002,6.199999999999999,6.4,7.519999999999996,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1,6,1,0,0
110/11/15,31.555,45.77272727272727,49.3,52.4,28.61818181818182,31.05,33.2,16.8,15.4,17.5,28.97272727272728,33.9,34.9,18103.272727272728,11106.3,15229.1,29.365454545454543,30.015,33.65,19.46,25.0,15.94,9.7,0.0,0.0,82.0,5.279999999999999,20.046666666666667,25.453333333333333,16.753333333333334,4.966666666666666,79.73333333333333,6.739999999999999,12.300000000000002,12.300000000000002,6.199999999999999,6.4,9.06,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,0,0,1,0
110/11/16,29.01,50.35,44.638461538461534,48.86923076923077,30.3,27.65384615384616,29.26153846153846,17.0,17.884615384615383,18.892307692307693,33.35,26.75384615384615,29.976923076923075,11848.1,25347.2,29255.67692307692,31.555,28.85538461538461,30.33153846153846,21.76,27.2,17.22,6.7,0.0,0.0,78.4,4.82,20.273333333333333,25.53333333333333,16.68,6.299999999999998,82.4,5.98,12.300000000000002,12.300000000000002,6.1,6.4,9.98,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,1,0,0,0
110/11/17,30.203333333333333,46.09166666666667,46.91666666666666,50.90909090909091,28.05,29.25,30.954545454545453,17.583333333333332,17.958333333333332,20.036363636363635,28.508333333333336,28.95833333333333,30.87272727272727,41133.11666666667,20926.65,29385.49090909091,29.01,29.94666666666667,32.45272727272727,23.12,28.74,19.520000000000003,8.2,0.0,0.0,78.6,6.74,21.44666666666667,26.98,17.56,8.199999999999998,79.66666666666667,5.613333333333332,0.0,12.300000000000002,0.0,6.4,9.219999999999995,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,2,0,0,0
110/11/18,29.726666666666663,48.425,45.48333333333333,51.85,29.23333333333333,24.98333333333333,30.766666666666666,17.883333333333333,14.683333333333332,19.70833333333333,30.54166666666667,30.8,32.141666666666666,41440.7,12155.466666666667,32077.316666666666,30.203333333333333,25.996666666666663,32.035833333333336,23.1,29.08,18.72,9.7,0.0,0.0,82.2,6.34,22.66,28.34,18.486666666666668,8.199999999999998,79.73333333333333,5.966666666666666,0.0,12.300000000000002,0.0,6.199999999999999,10.36,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1,3,0,0,0
110/11/19,28.915000000000003,48.8,45.71666666666667,50.74166666666667,28.666666666666668,28.25,29.916666666666668,17.466666666666665,18.116666666666667,18.475,31.33333333333334,27.6,32.266666666666666,45761.55,30915.266666666663,26823.83333333333,29.726666666666663,29.291666666666668,30.953333333333333,22.34,27.8,19.92,6.1,0.125,0.4,84.6,8.0,22.85333333333333,28.540000000000003,19.386666666666667,7.999999999999997,81.8,7.026666666666666,0.1250000000000017,12.425000000000002,0.4,6.6,7.879999999999999,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1,4,0,0,1
