日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmean_3d_prev,日照時數(hour)_rollmean_3d_prev,相對溼度(%)_rollmean_3d_prev,最大陣風(m/s)_rollmean_3d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
110/11/30,22.4,27.2,19.68,0.4,0.375,0.5,87.0,4.74,21.63,25.853333333333335,18.646666666666665,1.6333333333333322,85.43333333333334,4.69,1.4750000000000019,,3.2,4.0,7.52,0,0,0,0,0,1,2,11,-0.5000000000000004,0.8660254037844384,1
110/12/01,21.66,25.58,17.240000000000002,4.8,0.0,0.1,81.6,11.5,21.899999999999995,25.813333333333333,18.86,1.7333333333333323,86.13333333333333,6.640000000000001,1.4750000000000019,,3.3000000000000003,4.1,8.339999999999996,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/02,16.56,20.125,13.575,1.7,0.0,0.0,64.4,8.149999999999999,20.206666666666663,24.301666666666666,16.831666666666667,2.299999999999999,77.66666666666667,8.13,0.3750000000000018,,0.6,4.1,6.550000000000001,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/03,16.6,22.46,12.88,8.5,0.0,0.0,73.6,8.319999999999999,18.273333333333337,22.721666666666664,14.565,4.999999999999999,73.19999999999999,9.323333333333332,0.0,,0.1,4.0,9.58,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/04,16.080000000000002,23.56,11.54,9.9,0.0,0.0,69.4,8.22,16.413333333333334,22.048333333333332,12.665,6.699999999999998,69.13333333333334,8.229999999999999,0.0,1.4750000000000019,0.0,3.3000000000000003,12.02,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/05,16.82,24.46,10.419999999999998,10.0,0.0,0.0,63.8,5.68,16.500000000000004,23.493333333333336,11.613333333333332,9.466666666666667,68.93333333333332,7.406666666666666,0.0,1.4750000000000019,0.0,3.3000000000000003,14.040000000000003,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/06,18.3,25.12,12.68,9.8,0.0,0.0,69.4,6.98,17.066666666666666,24.38,11.546666666666665,9.899999999999999,67.53333333333333,6.96,0.0,0.3750000000000018,0.0,0.6,12.440000000000001,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/07,18.22,24.64,12.8,9.9,0.0,0.0,80.4,6.94,17.78,24.74,11.966666666666663,9.9,71.2,6.533333333333332,0.0,0.0,0.0,0.1,11.84,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/08,18.86,26.160000000000004,14.12,9.8,0.0,0.0,77.4,6.34,18.459999999999997,25.306666666666672,13.199999999999998,9.833333333333332,75.73333333333333,6.753333333333333,0.0,0.0,0.0,0.0,12.040000000000004,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/09,18.8,25.660000000000004,13.76,9.5,0.0,0.0,77.6,6.0600000000000005,18.62666666666667,25.486666666666668,13.56,9.733333333333333,78.46666666666667,6.446666666666666,0.0,0.0,0.0,0.0,11.900000000000004,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/10,19.82,25.8,15.48,8.6,0.0,0.0,79.2,7.32,19.16,25.873333333333335,14.453333333333331,9.299999999999999,78.06666666666666,6.573333333333333,0.0,0.0,0.0,0.0,10.32,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/11,20.48,26.52,15.3,9.3,0.0,0.0,76.0,5.54,19.700000000000003,25.993333333333336,14.846666666666666,9.133333333333333,77.60000000000001,6.306666666666666,0.0,0.0,0.0,0.0,11.219999999999999,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/12,20.2,26.360000000000003,15.98,9.3,0.0,0.0,80.2,7.140000000000001,20.166666666666668,26.22666666666667,15.586666666666666,9.066666666666665,78.46666666666667,6.666666666666667,0.0,0.0,0.0,0.0,10.380000000000003,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/13,19.36,26.56,15.02,9.1,0.0,0.0,80.8,8.16,20.013333333333332,26.48,15.433333333333332,9.233333333333333,79.0,6.946666666666666,0.0,0.0,0.0,0.0,11.54,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/14,18.7,24.74,15.02,9.3,0.0,0.0,81.2,6.14,19.42,25.886666666666667,15.339999999999998,9.233333333333333,80.73333333333333,7.146666666666666,0.0,0.0,0.0,0.0,9.719999999999999,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/15,19.58,26.860000000000003,14.1,9.4,0.0,0.0,81.0,6.24,19.213333333333335,26.05333333333333,14.713333333333331,9.266666666666666,81.0,6.846666666666667,0.0,0.0,0.0,0.0,12.760000000000003,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/16,20.28,27.34,15.9,7.3,0.0,0.0,85.8,5.62,19.52,26.313333333333333,15.006666666666666,8.666666666666666,82.66666666666667,6.0,0.0,0.0,0.0,0.0,11.44,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/17,21.32,27.24,17.2,6.3,0.0,0.0,79.8,6.74,20.39333333333333,27.146666666666665,15.733333333333333,7.666666666666665,82.2,6.199999999999999,0.0,0.0,0.0,0.0,10.04,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/18,19.1,25.52,14.5,9.0,0.0,0.0,78.0,9.1,20.233333333333334,26.7,15.866666666666665,7.533333333333331,81.2,7.153333333333333,0.0,0.0,0.0,0.0,11.02,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/19,15.76,19.32,13.54,0.8,0.0,0.0,70.8,5.7,18.726666666666667,24.026666666666667,15.079999999999998,5.3666666666666645,76.2,7.18,0.0,0.0,0.0,0.0,5.780000000000001,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/20,17.919999999999998,23.34,14.68,2.4,0.0,0.0,68.0,4.68,17.59333333333333,22.72666666666667,14.24,4.0666666666666655,72.26666666666667,6.493333333333332,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/21,18.0,21.66,15.6,0.0,1.1,2.1,81.2,5.720000000000001,17.226666666666663,21.44,14.606666666666667,1.0666666666666655,73.33333333333333,5.366666666666666,1.1000000000000019,1.1000000000000019,2.1,2.1,6.0600000000000005,0,0,0,0,0,1,1,12,-2.4492935982947064e-16,1.0,1
110/12/22,17.759999999999998,19.58,16.259999999999998,0.0,21.1,11.8,97.8,6.08,17.89333333333333,21.526666666666667,15.513333333333334,0.7999999999999989,82.33333333333333,5.493333333333333,22.200000000000003,22.200000000000003,13.9,13.9,3.3200000000000003,0,0,0,0,0,1,2,12,-2.4492935982947064e-16,1.0,1
110/12/23,18.18,20.0,17.02,0.1,0.1,0.0,94.6,4.88,17.98,20.41333333333333,16.293333333333333,0.03333333333333215,91.19999999999999,5.56,22.300000000000004,22.300000000000004,13.9,13.9,2.9800000000000004,0,0,0,0,0,1,3,12,-2.4492935982947064e-16,1.0,1
110/12/24,19.76,25.52,17.0,2.9,0.0,0.0,90.2,6.3,18.566666666666666,21.7,16.76,0.9999999999999988,94.2,5.753333333333333,21.200000000000003,22.300000000000004,11.8,13.9,8.52,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/25,19.96,24.56,17.82,2.3,0.625,0.2,92.6,6.8,19.3,23.36,17.28,1.7666666666666655,92.46666666666665,5.993333333333332,0.725,22.925000000000004,0.2,14.1,6.739999999999998,0,0,0,0,0,1,1,12,-2.4492935982947064e-16,1.0,1
110/12/26,17.44,19.6,15.06,0.0,1.8,1.8,91.2,5.76,19.053333333333335,23.22666666666667,16.62666666666667,1.7333333333333323,91.33333333333333,6.286666666666666,2.425,24.725,2.0,15.9,4.540000000000001,0,0,0,0,0,1,2,12,-2.4492935982947064e-16,1.0,1
110/12/27,15.14,18.16,13.66,0.1,1.6,1.6,85.6,6.14,17.513333333333335,20.773333333333333,15.513333333333334,0.7999999999999988,89.8,6.233333333333332,4.025,26.325000000000003,3.6,17.5,4.5,0,0,0,0,0,1,3,12,-2.4492935982947064e-16,1.0,1
110/12/28,13.64,14.94,12.28,0.0,0.6,2.7,91.4,6.640000000000001,15.406666666666666,17.566666666666666,13.666666666666666,0.03333333333333215,89.39999999999999,6.18,4.0,25.825000000000003,6.1,18.1,2.66,0,0,0,0,0,1,4,12,-2.4492935982947064e-16,1.0,1
110/12/29,16.3,22.12,12.18,9.7,0.1,0.0,86.2,6.0600000000000005,15.026666666666666,18.406666666666666,12.706666666666665,3.2666666666666653,87.73333333333335,6.28,2.3000000000000003,4.825,4.300000000000001,6.300000000000001,9.940000000000001,0,0,0,0,0,1,5,12,-2.4492935982947064e-16,1.0,1
110/12/30,17.44,23.18,13.22,8.1,0.0,0.0,86.0,8.24,15.793333333333335,20.080000000000002,12.56,5.933333333333333,87.86666666666667,6.9799999999999995,0.7,4.7250000000000005,2.7,6.300000000000001,9.959999999999999,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/12/31,16.7,22.84,12.9,5.6,0.0,0.0,81.6,6.2,16.813333333333333,22.713333333333335,12.766666666666666,7.799999999999998,84.60000000000001,6.833333333333332,0.1,4.7250000000000005,0.0,6.300000000000001,9.94,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
111/01/01,15.78,21.48,11.58,7.9,0.0,0.0,77.8,7.32,16.64,22.5,12.566666666666668,7.199999999999998,81.8,7.253333333333333,0.0,4.1000000000000005,0.0,6.1,9.9,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/02,17.34,24.24,12.52,7.4,0.0,0.0,75.6,10.14,16.606666666666666,22.853333333333335,12.333333333333334,6.966666666666666,78.33333333333333,7.886666666666666,0.0,2.3000000000000003,0.0,4.300000000000001,11.719999999999999,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/03,17.22,24.58,11.86,10.0,0.0,0.0,79.2,6.42,16.78,23.433333333333334,11.986666666666666,8.433333333333332,77.53333333333333,7.959999999999998,0.0,0.7,0.0,2.7,12.719999999999999,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/04,17.72,24.6,12.42,9.9,0.0,0.0,78.6,7.5,17.426666666666666,24.473333333333333,12.266666666666666,9.1,77.8,8.019999999999998,0.0,0.1,0.0,0.0,12.180000000000001,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/05,18.26,25.56,12.74,9.7,0.0,0.0,81.4,5.3,17.733333333333334,24.913333333333338,12.339999999999998,9.866666666666665,79.73333333333333,6.406666666666665,0.0,0.0,0.0,0.0,12.819999999999999,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/06,18.76,23.64,15.28,0.0,0.0,0.0,87.8,6.58,18.246666666666666,24.600000000000005,13.479999999999999,6.533333333333331,82.60000000000001,6.459999999999998,0.0,0.0,0.0,0.0,8.360000000000001,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/07,17.740000000000002,23.08,15.02,1.4,0.218,0.9,86.8,6.659999999999999,18.253333333333334,24.093333333333334,14.346666666666666,3.699999999999999,85.33333333333333,6.179999999999999,0.218,0.218,0.9,0.9,8.059999999999999,0,0,0,0,0,1,1,1,0.49999999999999994,0.8660254037844387,1
111/01/08,16.04,19.28,14.18,0.7,3.3,2.3,92.2,7.52,17.513333333333332,22.0,14.826666666666666,0.6999999999999987,88.93333333333334,6.919999999999998,3.518,3.518,3.1999999999999997,3.1999999999999997,5.100000000000001,0,0,0,0,0,1,2,1,0.49999999999999994,0.8660254037844387,1
111/01/09,16.98,22.54,13.48,8.9,0.2,0.0,84.2,5.18,16.92,21.633333333333336,14.226666666666667,3.6666666666666656,87.73333333333333,6.453333333333332,3.718,3.718,3.1999999999999997,3.1999999999999997,9.059999999999999,0,0,0,0,0,1,3,1,0.49999999999999994,0.8660254037844387,1
111/01/10,17.48,23.1,12.919999999999998,8.8,0.0,0.0,83.0,7.340000000000001,16.833333333333332,21.64,13.526666666666666,6.133333333333333,86.46666666666665,6.679999999999999,3.5,3.718,2.3,3.1999999999999997,10.180000000000003,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/11,17.22,23.72,12.4,9.2,0.1,0.0,85.8,6.04,17.226666666666667,23.12,12.933333333333332,8.966666666666667,84.33333333333333,6.186666666666665,0.30000000000000004,3.8179999999999996,0.0,3.1999999999999997,11.319999999999999,0,0,0,0,0,1,1,1,0.49999999999999994,0.8660254037844387,1
111/01/12,15.14,17.560000000000002,12.26,0.9,0.0,0.0,80.2,8.36,16.613333333333333,21.459999999999997,12.526666666666666,6.3,83.0,7.246666666666665,0.1,3.8179999999999996,0.0,3.1999999999999997,5.3000000000000025,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/13,13.44,17.02,11.16,0.7,0.0,0.0,80.0,4.34,15.266666666666666,19.433333333333334,11.94,3.5999999999999983,82.0,6.246666666666665,0.1,3.8179999999999996,0.0,3.1999999999999997,5.859999999999999,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/14,14.68,21.48,10.2,8.3,0.0,0.0,76.2,10.0,14.42,18.686666666666667,11.206666666666669,3.299999999999999,78.8,7.5666666666666655,0.0,3.5999999999999996,0.0,2.3,11.280000000000001,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/15,14.54,21.48,8.78,9.6,0.0,0.0,75.6,5.98,14.219999999999999,19.993333333333336,10.046666666666667,6.199999999999998,77.26666666666667,6.7733333333333325,0.0,0.30000000000000004,0.0,0.0,12.700000000000001,1,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/16,16.98,22.9,12.9,8.9,0.0,0.0,79.4,7.3,15.4,21.953333333333333,10.626666666666667,8.933333333333332,77.06666666666666,7.759999999999999,0.0,0.1,0.0,0.0,9.999999999999998,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/17,18.380000000000003,24.76,12.82,9.6,0.0,0.0,81.0,6.5,16.633333333333336,23.046666666666667,11.5,9.366666666666665,78.66666666666667,6.593333333333333,0.0,0.1,0.0,0.0,11.940000000000001,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/18,18.24,23.16,15.72,5.1,0.718,0.7,86.8,7.4,17.86666666666667,23.606666666666666,13.813333333333333,7.8666666666666645,82.39999999999999,7.0666666666666655,0.718,0.718,0.7,0.7,7.4399999999999995,0,0,0,0,0,1,1,1,0.49999999999999994,0.8660254037844387,1
111/01/19,16.880000000000003,19.58,15.06,0.0,7.5,3.5,94.2,5.12,17.833333333333332,22.5,14.533333333333333,4.899999999999999,87.33333333333333,6.339999999999999,8.218,8.218,4.2,4.2,4.519999999999998,0,0,0,0,0,1,2,1,0.49999999999999994,0.8660254037844387,1
111/01/20,17.240000000000002,22.56,14.76,3.6,0.0,0.0,89.0,4.96,17.453333333333333,21.766666666666666,15.18,2.8999999999999986,90.0,5.826666666666665,8.218,8.218,4.2,4.2,7.799999999999999,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/21,18.16,25.04,12.86,6.4,0.0,0.0,83.0,5.0,17.42666666666667,22.393333333333334,14.226666666666667,3.333333333333332,88.73333333333333,5.026666666666666,7.5,8.218,3.5,4.2,12.18,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/22,18.44,25.24,15.66,2.3,1.0,0.8,89.2,9.62,17.94666666666667,24.28,14.426666666666668,4.099999999999999,87.06666666666668,6.526666666666665,1.0,9.218,0.8,5.0,9.579999999999998,0,0,0,0,0,1,1,1,0.49999999999999994,0.8660254037844387,1
111/01/23,17.48,20.46,16.32,0.4,8.7,4.6,96.2,8.34,18.026666666666667,23.58,14.946666666666667,3.033333333333332,89.46666666666668,7.6533333333333315,9.7,17.918,5.3999999999999995,9.6,4.140000000000001,0,0,0,0,0,1,2,1,0.49999999999999994,0.8660254037844387,1
111/01/24,18.92,24.54,16.759999999999998,0.2,0.1,0.0,96.4,6.62,18.28,23.41333333333333,16.246666666666666,0.9666666666666655,93.93333333333334,8.193333333333332,9.799999999999999,18.018,5.3999999999999995,9.6,7.780000000000001,0,0,0,0,0,1,3,1,0.49999999999999994,0.8660254037844387,1
111/01/25,18.04,19.92,16.32,0.0,0.318,1.4,97.0,6.2,18.14666666666667,21.64,16.466666666666665,0.19999999999999885,96.53333333333335,7.053333333333332,9.117999999999999,17.618,6.0,10.3,3.6000000000000014,0,0,0,0,0,1,4,1,0.49999999999999994,0.8660254037844387,1
111/01/26,18.86,25.58,15.919999999999998,7.0,0.218,0.3,88.8,6.880000000000001,18.606666666666666,23.346666666666664,16.333333333333332,2.399999999999999,94.06666666666668,6.5666666666666655,0.636,10.335999999999999,1.7,7.1,9.66,0,0,0,0,0,1,5,1,0.49999999999999994,0.8660254037844387,1
111/01/27,19.82,26.6,15.82,8.2,0.0,0.0,88.2,7.08,18.906666666666666,24.033333333333335,16.02,5.0666666666666655,91.33333333333333,6.719999999999999,0.536,10.335999999999999,1.7,7.1,10.780000000000001,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/28,20.36,26.78,17.8,7.0,0.0,0.0,86.6,7.62,19.68,26.320000000000004,16.513333333333332,7.399999999999999,87.86666666666666,7.1933333333333325,0.218,10.335999999999999,0.3,7.1,8.98,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
111/01/29,18.64,20.98,16.919999999999998,0.0,5.7,6.8,93.2,5.24,19.606666666666666,24.786666666666672,16.846666666666668,5.0666666666666655,89.33333333333333,6.646666666666666,5.7,15.036,6.8,13.1,4.060000000000002,0,0,0,0,0,1,1,1,0.49999999999999994,0.8660254037844387,1
111/01/30,16.52,17.66,15.419999999999998,0.0,13.1,8.8,97.6,5.82,18.506666666666664,21.80666666666667,16.71333333333333,2.333333333333332,92.46666666666665,6.226666666666666,18.8,19.436,15.600000000000001,17.3,2.240000000000002,0,0,0,0,0,1,2,1,0.49999999999999994,0.8660254037844387,1
111/01/31,14.22,16.7,11.52,2.3,0.218,0.2,90.4,11.08,16.46,18.446666666666665,14.62,0.7666666666666654,93.73333333333333,7.379999999999999,19.018,19.554,15.8,17.5,5.18,0,0,0,0,0,1,3,1,0.49999999999999994,0.8660254037844387,1
